Ride_ID,Customer_ID,Driver_ID,Booking_Date,Booking_Time,City,Pickup_Location,Drop_Location,Vehicle_Type,Distance_KM,Ride_Duration_Min,Base_Fare,Discount,Final_Fare,Payment_Method,Ride_Status,Customer_Rating,Driver_Age,Customer_Age,Surge_Pricing
RIDE008387,CUST7512,DR302,2025-06-04,03:08:00,Hyderabad,Kala Road,Iyer Ganj,Cab,32.12,80,392.11,0.35,391.76,Cash,In Progress,5,55,40,Yes
RIDE008388,CUST3896,DR190,2025-07-24,20:59:00,Mumbai,Anand Path,Sarin Circle,Bike,23.01,118,339.78,38.55,301.23,Cash,Completed,1,27,38,No
RIDE008389,CUST2207,DR919,2025-04-22,13:07:00,Hyderabad,Chauhan Street,Mallick Marg,Cab,14.63,101,205.16,0.79,204.37,Debit Card,In Progress,3,48,52,No
RIDE008390,CUST2985,DR416,2025-06-19,21:31:00,Chennai,Contractor Zila,Datta Zila,Bike,16.03,47,245.2,5.43,239.77,Debit Card,In Progress,3,37,47,No
RIDE008391,CUST3202,DR446,2025-01-04,21:44:00,Bangalore,Ramachandran Zila,Rout Marg,Bike,34.29,95,452.18,42.07,410.11,Cash,Cancelled,2,44,21,Yes
RIDE008392,CUST7224,DR660,2025-11-10,22:48:00,Kolkata,Kara Chowk,Apte Street,Bike,8.01,80,72.17,4.31,67.86,Debit Card,Cancelled,4,36,19,Yes
RIDE008393,CUST4978,DR253,2025-05-09,18:50:00,Delhi,Madan Circle,Bala Marg,Auto,17.78,72,355.34,18.88,336.46,UPI,In Progress,4,23,53,No
RIDE008394,CUST4501,DR360,2025-01-13,00:11:00,Delhi,Bajwa Zila,Maharaj,Bike,10.86,26,201.79,20.31,181.48,UPI,Cancelled,2,55,43,Yes
RIDE008395,CUST2565,DR462,2025-09-13,04:56:00,Bangalore,Acharya Chowk,Subramaniam,Cab,31.89,88,481.92,115.89,366.03,Wallet,Completed,1,40,22,No
RIDE008396,CUST7216,DR573,2025-03-07,20:36:00,Pune,Contractor Street,Sibal Path,Cab,27.41,109,443.82,72.72,371.1,UPI,In Progress,3,24,35,Yes
RIDE008397,CUST7152,DR342,2025-11-26,04:01:00,Mumbai,Rattan Nagar,Rao Ganj,Auto,3.37,91,35.33,0.29,35.04,Debit Card,In Progress,1,40,32,No
RIDE008398,CUST2414,DR322,2025-04-15,12:42:00,Hyderabad,Badami Path,Kapur Road,Cab,12.33,66,202.69,17.73,184.96,Cash,In Progress,3,39,37,Yes
RIDE008399,CUST3679,DR887,2025-06-20,05:30:00,Delhi,Sura Nagar,Ahuja Road,Cab,9.52,109,128.64,25.63,103.01,Debit Card,Cancelled,4,41,36,Yes
RIDE008400,CUST1073,DR340,2025-03-08,10:07:00,Mumbai,Karnik Zila,Warrior Ganj,Bike,16.8,26,146.92,11.35,135.57,UPI,Cancelled,3,39,26,Yes
RIDE008401,CUST5219,DR331,2025-08-15,19:41:00,Pune,Johal Chowk,Seshadri,Bike,4.6,58,73.6,13.45,60.15,UPI,Completed,1,21,19,No
RIDE008402,CUST3664,DR352,2025-08-27,08:39:00,Mumbai,Lata Nagar,Bawa Chowk,Auto,6.25,29,66.19,1.59,64.6,Cash,Cancelled,3,25,35,Yes
RIDE008403,CUST4706,DR729,2025-11-26,18:25:00,Hyderabad,Iyer Zila,Kale Circle,Bike,4.79,79,53.46,2.71,50.75,Credit Card,Completed,3,27,43,Yes
RIDE008404,CUST5488,DR217,2025-05-02,22:46:00,Chennai,Mahajan Street,Chander Street,Bike,29.63,106,334.14,30.13,304.01,Debit Card,Cancelled,2,54,57,Yes
RIDE008405,CUST2859,DR933,2025-02-17,18:28:00,Mumbai,Sandal Road,Kashyap Street,Auto,22.84,104,534.49,19.66,514.83,UPI,In Progress,2,29,28,Yes
RIDE008406,CUST2963,DR792,2025-05-27,22:09:00,Mumbai,Aggarwal Marg,Baral Marg,Auto,25.39,59,420.14,54.82,365.32,Cash,Completed,4,27,41,No
RIDE008407,CUST1661,DR316,2025-04-09,09:47:00,Bangalore,Krish,Aggarwal Street,Bike,29.17,57,543.63,15.5,528.13,UPI,In Progress,4,51,37,No
RIDE008408,CUST1518,DR323,2025-11-14,00:11:00,Hyderabad,Krishnamurthy,Goel Street,Auto,5.63,60,76.27,2.55,73.72,Cash,In Progress,3,38,19,No
RIDE008409,CUST9940,DR618,2025-07-18,10:23:00,Chennai,Ben Circle,Kala Ganj,Cab,28.74,41,378.26,43.52,334.74,UPI,Completed,4,25,56,Yes
RIDE008410,CUST2249,DR881,2025-02-20,20:25:00,Chennai,Biswas Chowk,Goda Zila,Cab,1.75,62,17.04,3.56,13.48,Cash,In Progress,2,55,44,Yes
RIDE008411,CUST1873,DR123,2025-07-11,10:45:00,Delhi,Swamy Street,Butala Circle,Cab,6.28,12,145.69,33.41,112.28,Credit Card,In Progress,3,52,33,No
RIDE008412,CUST9388,DR622,2025-02-13,07:59:00,Hyderabad,Anand,Issac Marg,Cab,13.93,60,182.72,43.09,139.63,Debit Card,Cancelled,2,27,38,No
RIDE008413,CUST3291,DR870,2025-11-27,23:51:00,Mumbai,Ramanathan Path,Sahota Chowk,Bike,23.45,25,268.51,24.09,244.42,Cash,In Progress,1,23,43,No
RIDE008414,CUST8409,DR582,2025-08-08,07:21:00,Chennai,Sami,Reddy Marg,Auto,33.78,47,627.09,115.2,511.89,Credit Card,Cancelled,2,24,41,No
RIDE008415,CUST5155,DR593,2025-04-13,16:39:00,Delhi,Raja Chowk,Randhawa Circle,Bike,31.97,93,665.43,1.65,663.78,Debit Card,In Progress,4,31,44,Yes
RIDE008416,CUST9883,DR265,2025-06-26,03:37:00,Delhi,Dey Marg,Boase Street,Bike,34.12,22,722.47,150.71,571.76,UPI,Completed,3,54,43,Yes
RIDE008417,CUST6635,DR458,2025-02-05,15:26:00,Bangalore,Lalla Zila,Kapur Road,Bike,18.02,55,360.86,8.92,351.94,UPI,Cancelled,3,34,50,No
RIDE008418,CUST7176,DR772,2025-06-01,06:56:00,Kolkata,Dora Circle,Goel Ganj,Auto,4.78,85,88.27,6.69,81.58,Debit Card,In Progress,4,46,33,No
RIDE008419,CUST9745,DR552,2025-03-31,09:33:00,Chennai,Joshi Ganj,Bose Nagar,Cab,16.06,18,292.91,24.49,268.42,Cash,Completed,1,48,50,No
RIDE008420,CUST8536,DR826,2025-04-30,02:45:00,Bangalore,Hegde Nagar,Chadha Path,Bike,14.42,20,262.65,17.1,245.55,Debit Card,In Progress,2,49,23,Yes
RIDE008421,CUST2447,DR964,2025-02-22,03:02:00,Hyderabad,Wagle Road,Sami Zila,Bike,9.1,65,88.62,8.27,80.35,Cash,Completed,4,53,38,No
RIDE008422,CUST3782,DR884,2025-02-23,23:42:00,Mumbai,Rana Chowk,Chanda Road,Cab,14.79,113,347.69,83.79,263.9,Credit Card,In Progress,4,27,20,No
RIDE008423,CUST7932,DR765,2025-03-15,12:44:00,Delhi,D’Alia,Rao Marg,Cab,24.15,84,549.29,134.65,414.64,Credit Card,In Progress,4,51,25,Yes
RIDE008424,CUST7251,DR618,2025-10-31,21:48:00,Kolkata,Dayal Road,Bali Marg,Bike,3.53,9,71.01,5.4,65.61,Credit Card,Cancelled,3,35,59,No
RIDE008425,CUST4370,DR757,2025-11-27,16:06:00,Pune,Kohli Nagar,Venkatesh Street,Auto,34.05,89,337.09,11.44,325.65,Credit Card,In Progress,2,48,57,Yes
RIDE008426,CUST2150,DR367,2025-05-14,02:29:00,Mumbai,Dada Nagar,Sekhon,Auto,14.0,58,182.96,1.49,181.47,Debit Card,Completed,3,48,30,Yes
RIDE008427,CUST5531,DR436,2025-01-03,03:35:00,Hyderabad,Chhabra Circle,Kala Road,Auto,4.11,7,37.64,0.43,37.21,Debit Card,Cancelled,3,30,57,No
RIDE008428,CUST7419,DR293,2025-10-22,12:07:00,Hyderabad,Tandon Road,Apte,Auto,17.9,39,442.76,66.36,376.4,Debit Card,In Progress,3,42,49,No
RIDE008429,CUST8531,DR324,2025-07-10,11:42:00,Mumbai,Balan Zila,Ahuja Path,Auto,34.48,21,685.88,19.13,666.75,UPI,Cancelled,5,43,32,No
RIDE008430,CUST1644,DR114,2025-10-12,19:03:00,Pune,Zacharia Marg,Behl Ganj,Auto,9.32,31,76.38,9.65,66.73,Credit Card,Completed,1,23,57,Yes
RIDE008431,CUST6308,DR738,2025-08-24,14:31:00,Chennai,Dua,Chada Road,Auto,23.84,76,465.73,69.86,395.87,Cash,In Progress,3,43,30,No
RIDE008432,CUST1273,DR131,2025-05-12,04:20:00,Kolkata,Tella Chowk,Hans Nagar,Cab,4.24,63,66.36,15.77,50.59,Wallet,Completed,5,47,31,Yes
RIDE008433,CUST8027,DR359,2025-01-17,09:01:00,Delhi,Reddy Ganj,Sridhar Path,Auto,1.11,31,16.62,2.77,13.85,Debit Card,In Progress,2,25,26,Yes
RIDE008434,CUST6129,DR890,2025-12-22,18:46:00,Chennai,Bhatti Zila,Sunder Marg,Bike,29.4,80,583.01,61.72,521.29,UPI,Completed,4,51,20,Yes
RIDE008435,CUST8110,DR425,2025-06-20,04:50:00,Pune,Hayre Chowk,Dhingra Chowk,Cab,10.06,97,161.1,40.25,120.85,Cash,Completed,1,55,20,Yes
RIDE008436,CUST7284,DR478,2025-09-11,05:54:00,Kolkata,Kibe Marg,Dalal,Auto,15.77,33,184.93,10.99,173.94,Debit Card,Completed,1,38,19,No
RIDE008437,CUST3233,DR302,2025-12-15,07:26:00,Bangalore,De Circle,Balan Ganj,Bike,4.52,48,86.57,16.31,70.26,Wallet,Cancelled,5,48,46,No
RIDE008438,CUST5799,DR164,2025-05-15,11:40:00,Delhi,Dugar Ganj,Johal Marg,Cab,9.71,79,210.99,16.6,194.39,Credit Card,Completed,3,49,22,No
RIDE008439,CUST3548,DR746,2025-06-12,04:43:00,Kolkata,Shere Zila,Ramachandran Street,Auto,30.03,38,503.37,23.95,479.42,Credit Card,Cancelled,2,53,59,Yes
RIDE008440,CUST1216,DR407,2025-01-05,02:30:00,Mumbai,Singhal Path,Randhawa Path,Auto,13.93,43,208.62,21.17,187.45,Debit Card,Completed,5,54,45,No
RIDE008441,CUST6508,DR193,2025-04-20,15:11:00,Delhi,Aggarwal Nagar,Behl Ganj,Cab,22.45,49,535.87,80.63,455.24,Cash,Cancelled,2,23,29,Yes
RIDE008442,CUST9264,DR932,2025-10-08,16:49:00,Chennai,Yogi Path,Bath Path,Auto,15.56,80,151.04,6.64,144.4,Debit Card,In Progress,5,55,29,No
RIDE008443,CUST4435,DR596,2025-07-09,03:36:00,Pune,Kanda Ganj,Shere Path,Bike,7.59,112,147.6,23.57,124.03,Debit Card,In Progress,1,32,46,Yes
RIDE008444,CUST6429,DR302,2025-05-26,19:44:00,Kolkata,Gade Road,Kashyap Nagar,Bike,14.23,64,318.88,11.96,306.92,Wallet,Completed,5,29,51,Yes
RIDE008445,CUST1916,DR946,2025-07-29,18:28:00,Pune,Desai,Bail Road,Bike,20.39,95,229.22,27.21,202.01,Wallet,In Progress,1,37,50,Yes
RIDE008446,CUST4352,DR858,2025-04-18,05:22:00,Hyderabad,Cheema,Vig Ganj,Auto,27.16,40,629.4,116.66,512.74,Cash,In Progress,5,45,42,No
RIDE008447,CUST4719,DR333,2025-09-27,17:15:00,Kolkata,Desai Chowk,Subramanian Ganj,Cab,18.87,94,185.05,6.86,178.19,Debit Card,Cancelled,4,25,43,No
RIDE008448,CUST2401,DR572,2025-06-04,17:26:00,Hyderabad,Tiwari Circle,Subramaniam Zila,Cab,2.28,35,24.83,1.42,23.41,Credit Card,In Progress,1,55,29,No
RIDE008449,CUST2709,DR802,2025-01-14,14:08:00,Kolkata,Wason Marg,Sagar Ganj,Bike,11.14,72,154.16,21.92,132.24,UPI,Completed,1,34,51,No
RIDE008450,CUST3031,DR141,2025-08-29,07:00:00,Delhi,Khosla Zila,Dash,Bike,12.78,80,200.66,37.78,162.88,UPI,Completed,4,39,43,Yes
RIDE008451,CUST9946,DR574,2025-01-27,19:29:00,Delhi,Yadav Circle,Konda,Auto,32.37,106,720.6,103.46,617.14,Cash,In Progress,3,47,35,No
RIDE008452,CUST7066,DR613,2025-07-12,15:44:00,Chennai,Divan Nagar,Reddy Nagar,Cab,22.86,62,451.66,61.49,390.17,Debit Card,Completed,2,49,57,Yes
RIDE008453,CUST7061,DR768,2025-11-14,07:24:00,Chennai,Agrawal Circle,Jayaraman Street,Auto,25.35,39,622.27,139.96,482.31,Debit Card,Cancelled,1,48,34,No
RIDE008454,CUST7695,DR524,2025-12-14,23:34:00,Chennai,Chokshi Road,Sen Street,Bike,34.04,101,455.32,13.73,441.59,UPI,In Progress,4,52,38,Yes
RIDE008455,CUST1952,DR814,2025-12-02,06:46:00,Chennai,Tailor Road,Sethi Road,Auto,22.89,73,410.58,36.4,374.18,Debit Card,In Progress,4,37,52,Yes
RIDE008456,CUST4808,DR844,2025-01-19,10:39:00,Hyderabad,Goda Road,Cherian Ganj,Auto,17.37,104,285.73,38.7,247.03,Wallet,Completed,1,23,39,No
RIDE008457,CUST6056,DR172,2025-11-14,17:14:00,Mumbai,Vyas,Khurana Street,Auto,33.48,74,398.64,25.9,372.74,Cash,Completed,4,48,44,No
RIDE008458,CUST5545,DR295,2025-03-05,00:44:00,Hyderabad,Varughese,Kade Chowk,Auto,15.57,106,242.48,52.09,190.39,Debit Card,Completed,2,51,53,Yes
RIDE008459,CUST1298,DR237,2025-03-01,00:15:00,Pune,Kant Path,Bava Path,Cab,31.58,14,697.23,56.27,640.96,UPI,In Progress,3,39,42,No
RIDE008460,CUST1927,DR900,2025-09-24,11:50:00,Mumbai,Krishnamurthy Road,Gaba Ganj,Bike,9.14,37,196.59,14.48,182.11,Cash,In Progress,5,41,20,No
RIDE008461,CUST5692,DR925,2025-10-23,10:24:00,Chennai,Gokhale,Kota Zila,Cab,21.08,39,328.3,1.94,326.36,Cash,In Progress,5,39,42,Yes
RIDE008462,CUST2743,DR343,2025-12-19,20:08:00,Kolkata,Sathe Ganj,Wagle Circle,Bike,19.25,76,406.17,100.86,305.31,Debit Card,In Progress,5,24,25,No
RIDE008463,CUST6450,DR375,2025-05-19,13:44:00,Bangalore,Srivastava Nagar,Barad Road,Auto,25.33,47,346.53,50.94,295.59,Credit Card,In Progress,5,42,27,No
RIDE008464,CUST5351,DR713,2025-10-09,19:12:00,Hyderabad,Kapoor Chowk,Kapadia Zila,Bike,10.84,79,215.79,7.15,208.64,Wallet,Completed,2,34,48,No
RIDE008465,CUST8275,DR423,2025-10-19,00:19:00,Kolkata,Lala Zila,Sidhu Chowk,Cab,30.17,38,523.56,126.58,396.98,UPI,Completed,2,44,54,No
RIDE008466,CUST6715,DR826,2025-03-23,23:06:00,Kolkata,Malhotra Circle,Bawa Street,Auto,28.96,10,626.42,73.54,552.88,Wallet,Cancelled,3,27,30,Yes
RIDE008467,CUST6739,DR841,2025-05-06,07:41:00,Mumbai,Ghosh Marg,Mall Zila,Bike,28.83,9,678.59,157.81,520.78,Credit Card,Completed,5,44,30,No
RIDE008468,CUST7032,DR768,2025-01-30,21:14:00,Kolkata,Kumar Chowk,Upadhyay Path,Auto,7.75,42,116.81,27.04,89.77,Credit Card,In Progress,1,32,34,No
RIDE008469,CUST2272,DR248,2025-09-15,16:24:00,Pune,Goswami Path,Dora Chowk,Cab,21.8,13,295.09,73.12,221.97,Cash,Completed,5,24,56,No
RIDE008470,CUST2190,DR718,2025-12-27,18:52:00,Kolkata,Khanna Street,Gade,Auto,13.62,26,146.48,16.49,129.99,Credit Card,Cancelled,1,34,30,No
RIDE008471,CUST9571,DR747,2025-11-23,06:54:00,Delhi,Sachdeva Nagar,Wable Ganj,Bike,9.42,27,155.88,11.92,143.96,Wallet,In Progress,4,25,29,No
RIDE008472,CUST4901,DR232,2025-01-15,14:43:00,Chennai,Chhabra Marg,Sen Path,Cab,12.15,52,168.03,38.84,129.19,Debit Card,Completed,5,51,18,Yes
RIDE008473,CUST4763,DR218,2025-12-10,18:15:00,Kolkata,Manda Road,Gill Ganj,Cab,19.1,56,240.66,6.8,233.86,Debit Card,Completed,3,43,30,No
RIDE008474,CUST4028,DR959,2025-07-10,02:06:00,Bangalore,Zacharia Road,Golla Nagar,Auto,17.55,19,235.84,29.58,206.26,UPI,Completed,4,39,27,No
RIDE008475,CUST7002,DR354,2025-03-08,02:48:00,Kolkata,Dhingra,Khanna Marg,Auto,29.37,59,366.62,10.09,356.53,Cash,Completed,4,54,42,Yes
RIDE008476,CUST6746,DR171,2025-04-25,22:13:00,Pune,Dora Marg,Dutt Path,Auto,2.18,37,17.46,3.53,13.93,Credit Card,Cancelled,5,45,35,No
RIDE008477,CUST2560,DR131,2025-03-19,04:16:00,Chennai,Talwar Circle,Batra Marg,Bike,22.07,18,407.53,26.49,381.04,Credit Card,Cancelled,1,48,23,No
RIDE008478,CUST2703,DR720,2025-02-24,21:45:00,Delhi,Varma Road,Dara Street,Bike,12.27,68,136.59,24.19,112.4,Debit Card,Completed,3,39,56,No
RIDE008479,CUST5129,DR373,2025-04-09,19:24:00,Chennai,Sule Ganj,Iyengar Chowk,Bike,5.96,24,145.8,16.78,129.02,UPI,In Progress,5,36,39,No
RIDE008480,CUST7627,DR357,2025-04-23,05:36:00,Kolkata,Issac Marg,Gupta Street,Auto,5.47,40,124.76,3.76,121.0,UPI,In Progress,5,32,23,Yes
RIDE008481,CUST9183,DR934,2025-02-19,05:52:00,Mumbai,Datta Zila,Devan Zila,Auto,22.5,72,437.93,103.77,334.16,Cash,Completed,1,35,19,Yes
RIDE008482,CUST8998,DR101,2025-01-30,19:43:00,Pune,Dutt Zila,Kara Chowk,Auto,28.67,32,323.98,45.62,278.36,UPI,Cancelled,3,52,57,No
RIDE008483,CUST2110,DR847,2025-06-19,07:14:00,Pune,Bhatia Marg,Amble Zila,Cab,24.45,56,304.99,11.47,293.52,Debit Card,In Progress,1,28,38,No
RIDE008484,CUST5227,DR134,2025-11-24,06:29:00,Delhi,Ghose Street,Mahajan Nagar,Auto,32.51,51,776.67,6.7,769.97,Debit Card,In Progress,4,27,48,Yes
RIDE008485,CUST9226,DR847,2025-11-15,22:16:00,Chennai,Anne Street,Khanna Chowk,Cab,11.42,90,245.19,57.73,187.46,UPI,Completed,4,50,59,Yes
RIDE008486,CUST5116,DR485,2025-05-20,09:09:00,Chennai,Viswanathan Ganj,Gola Road,Bike,3.09,64,56.92,4.8,52.12,Debit Card,In Progress,1,27,39,No
RIDE008487,CUST8043,DR801,2025-04-25,03:29:00,Hyderabad,Kala Circle,Sachdev Zila,Auto,16.29,110,173.74,0.41,173.33,Wallet,Cancelled,5,39,52,Yes
RIDE008488,CUST5100,DR539,2025-02-11,22:55:00,Delhi,Talwar Street,Chahal Ganj,Auto,23.36,73,532.46,53.44,479.02,Cash,In Progress,1,50,38,No
RIDE008489,CUST7730,DR683,2025-05-12,07:11:00,Hyderabad,Ahuja Path,Srivastava Ganj,Cab,30.45,107,296.29,23.09,273.2,Wallet,Cancelled,4,34,52,Yes
RIDE008490,CUST2855,DR393,2025-07-16,13:41:00,Mumbai,Date Path,Ray Zila,Auto,5.23,76,52.29,12.22,40.07,Credit Card,Cancelled,4,55,24,Yes
RIDE008491,CUST9267,DR121,2025-08-26,15:19:00,Bangalore,Balakrishnan Chowk,Sarin,Bike,22.05,38,194.42,36.95,157.47,Wallet,In Progress,5,30,55,No
RIDE008492,CUST6377,DR565,2025-04-09,06:13:00,Kolkata,Shan Marg,Atwal Circle,Cab,8.12,15,81.56,11.19,70.37,Debit Card,Cancelled,5,41,24,Yes
RIDE008493,CUST5330,DR323,2025-08-04,01:23:00,Pune,Chander Nagar,Ganesh Nagar,Cab,33.5,66,790.33,193.55,596.78,Wallet,In Progress,2,27,59,Yes
RIDE008494,CUST3797,DR387,2025-08-08,03:52:00,Chennai,Soman Nagar,Ranganathan,Auto,25.05,119,248.11,10.34,237.77,UPI,In Progress,4,37,35,Yes
RIDE008495,CUST1512,DR273,2025-06-24,13:36:00,Hyderabad,Wali Nagar,Tandon,Bike,28.0,44,282.39,39.08,243.31,UPI,Cancelled,4,42,58,Yes
RIDE008496,CUST3910,DR363,2025-04-04,18:18:00,Delhi,Toor Nagar,Mangal Ganj,Bike,6.0,102,108.74,19.94,88.8,Debit Card,Cancelled,2,48,31,Yes
RIDE008497,CUST3759,DR651,2025-11-24,03:24:00,Bangalore,Lala Ganj,Deo Chowk,Bike,9.54,22,196.03,18.47,177.56,Wallet,Completed,2,28,24,Yes
RIDE008498,CUST7052,DR660,2025-05-07,03:37:00,Mumbai,Mangal Road,Malhotra Street,Bike,2.69,76,27.49,6.14,21.35,Debit Card,Cancelled,5,35,52,Yes
RIDE008499,CUST7930,DR216,2025-06-30,15:47:00,Delhi,Ganesh Circle,Bansal Path,Bike,13.97,87,141.98,3.61,138.37,Wallet,Cancelled,4,45,27,No
RIDE008500,CUST9981,DR807,2025-12-28,03:15:00,Mumbai,Kale Path,Khosla Path,Cab,28.06,95,557.79,96.75,461.04,UPI,In Progress,1,42,36,No
RIDE008501,CUST3588,DR549,2025-02-04,10:01:00,Chennai,Ganguly Street,Iyengar Zila,Auto,22.94,8,564.15,10.48,553.67,Cash,Completed,4,39,19,No
RIDE008502,CUST1277,DR119,2025-08-27,19:13:00,Pune,Varghese Nagar,Barad Street,Auto,13.49,53,156.85,34.55,122.3,UPI,In Progress,3,53,50,No
RIDE008503,CUST8204,DR331,2025-08-13,02:58:00,Mumbai,Bandi Marg,Bains,Cab,25.88,80,493.98,32.34,461.64,Debit Card,In Progress,5,50,53,No
RIDE008504,CUST4755,DR558,2025-06-02,09:53:00,Mumbai,Krishnan Zila,Sharma Nagar,Bike,7.76,49,119.14,15.57,103.57,Debit Card,Cancelled,4,46,32,No
RIDE008505,CUST2533,DR319,2025-06-03,09:56:00,Mumbai,Sani Circle,Chowdhury Zila,Bike,23.63,98,223.64,17.55,206.09,Debit Card,Cancelled,4,46,37,No
RIDE008506,CUST4809,DR386,2025-08-21,17:17:00,Pune,Buch Street,Guha Path,Cab,15.23,70,240.05,3.84,236.21,Debit Card,In Progress,4,25,57,Yes
RIDE008507,CUST6143,DR603,2025-03-24,10:36:00,Pune,Roy Path,Krishnan,Bike,1.35,27,29.28,5.34,23.94,Wallet,Completed,3,42,30,Yes
RIDE008508,CUST9387,DR457,2025-10-30,09:55:00,Delhi,Kara Marg,Issac Ganj,Bike,23.92,88,458.56,25.11,433.45,Credit Card,Completed,1,29,58,Yes
RIDE008509,CUST2790,DR395,2025-09-18,17:53:00,Delhi,Balan Marg,Sura Marg,Cab,32.59,45,297.34,38.68,258.66,Wallet,Completed,2,28,45,Yes
RIDE008510,CUST4485,DR576,2025-01-24,11:20:00,Delhi,Sodhi Zila,Lall,Bike,20.25,96,404.95,5.67,399.28,UPI,In Progress,4,25,23,No
RIDE008511,CUST9791,DR315,2025-02-18,22:03:00,Hyderabad,Jha,Sinha Nagar,Cab,31.55,51,602.81,122.17,480.64,Debit Card,Cancelled,4,44,56,No
RIDE008512,CUST3240,DR268,2025-04-03,04:04:00,Mumbai,Sodhi Marg,Yohannan Marg,Auto,9.37,46,231.54,30.64,200.9,Cash,Cancelled,2,45,34,Yes
RIDE008513,CUST4566,DR116,2025-01-14,06:36:00,Bangalore,Master Zila,Konda,Cab,23.35,42,283.05,2.8,280.25,Cash,In Progress,4,35,34,No
RIDE008514,CUST5772,DR689,2025-03-12,14:12:00,Pune,Jani Zila,Deshpande Zila,Auto,18.03,8,435.03,14.04,420.99,UPI,Cancelled,4,38,35,Yes
RIDE008515,CUST4245,DR566,2025-01-22,23:28:00,Mumbai,Yogi Path,Sarkar Zila,Bike,19.56,39,252.71,2.03,250.68,Cash,Cancelled,5,42,58,No
RIDE008516,CUST4360,DR877,2025-03-01,18:17:00,Bangalore,Toor Chowk,Ahluwalia Circle,Bike,23.43,26,402.35,6.68,395.67,Credit Card,In Progress,3,54,23,Yes
RIDE008517,CUST3832,DR596,2025-10-08,07:26:00,Mumbai,Saha Nagar,Swamy Marg,Cab,15.11,47,329.54,72.64,256.9,UPI,Completed,4,40,32,No
RIDE008518,CUST3706,DR335,2025-09-01,09:13:00,Delhi,Bhakta Circle,Edwin Street,Auto,4.53,96,53.94,5.83,48.11,UPI,Cancelled,1,46,54,No
RIDE008519,CUST6851,DR762,2025-08-24,19:40:00,Hyderabad,Kunda Path,Bose Path,Cab,17.18,86,270.25,58.34,211.91,Debit Card,Cancelled,1,23,42,Yes
RIDE008520,CUST9936,DR351,2025-09-08,17:07:00,Mumbai,Dar Ganj,Sem Zila,Cab,4.39,37,90.2,4.04,86.16,Cash,Completed,2,42,25,Yes
RIDE008521,CUST6590,DR610,2025-06-08,16:05:00,Delhi,Gala Path,Saha Circle,Auto,27.27,103,312.76,43.65,269.11,UPI,In Progress,3,39,46,Yes
RIDE008522,CUST9612,DR781,2025-04-02,10:01:00,Mumbai,Sawhney Chowk,Edwin Zila,Auto,9.76,119,171.11,9.02,162.09,Cash,Completed,1,52,40,Yes
RIDE008523,CUST3370,DR630,2025-07-04,13:30:00,Mumbai,Badal Marg,Sunder Zila,Cab,32.85,107,637.58,139.42,498.16,Credit Card,Cancelled,5,35,58,No
RIDE008524,CUST9689,DR981,2025-04-18,08:53:00,Bangalore,Arora Marg,Mannan Street,Bike,27.45,49,250.27,30.77,219.5,Debit Card,Completed,4,36,21,Yes
RIDE008525,CUST4180,DR183,2025-06-12,02:21:00,Bangalore,Singhal Chowk,Dhingra Chowk,Auto,12.31,119,138.57,17.07,121.5,UPI,Completed,5,53,34,Yes
RIDE008526,CUST2559,DR222,2025-08-23,20:58:00,Kolkata,Vora Ganj,Ratti Chowk,Bike,27.27,78,264.37,8.94,255.43,Cash,Cancelled,2,30,18,Yes
RIDE008527,CUST4703,DR155,2025-11-15,03:09:00,Bangalore,Dyal Marg,Kuruvilla Chowk,Auto,1.66,37,34.74,2.58,32.16,Credit Card,In Progress,4,45,60,Yes
RIDE008528,CUST7357,DR819,2025-05-29,14:18:00,Chennai,Chana Marg,Goswami,Bike,25.59,21,293.65,67.72,225.93,Wallet,Completed,4,36,25,Yes
RIDE008529,CUST3697,DR910,2025-02-04,07:59:00,Kolkata,Gandhi Path,Sanghvi Street,Cab,21.04,52,190.22,17.81,172.41,Debit Card,In Progress,3,48,58,Yes
RIDE008530,CUST2955,DR160,2025-09-30,14:49:00,Pune,Date,Dugal Chowk,Bike,11.89,87,235.77,26.11,209.66,UPI,In Progress,1,34,38,Yes
RIDE008531,CUST7417,DR722,2025-04-14,00:06:00,Delhi,Krishna Zila,Shah Zila,Bike,16.93,13,242.46,20.86,221.6,Credit Card,Cancelled,1,35,43,Yes
RIDE008532,CUST3592,DR334,2025-08-04,16:41:00,Mumbai,Sane Circle,Basak Marg,Bike,2.3,82,34.95,6.18,28.77,Debit Card,Completed,3,36,24,Yes
RIDE008533,CUST1424,DR276,2025-01-28,13:26:00,Chennai,Vig Marg,Ravi Circle,Auto,18.29,106,433.96,29.97,403.99,Wallet,Completed,2,54,48,Yes
RIDE008534,CUST5050,DR207,2025-07-18,23:43:00,Hyderabad,Kurian Road,Deshmukh Zila,Cab,10.99,15,138.66,26.18,112.48,Credit Card,Cancelled,1,45,56,No
RIDE008535,CUST4822,DR328,2025-03-13,08:44:00,Hyderabad,Roy Street,Mann Circle,Bike,24.16,85,265.77,17.29,248.48,Wallet,Cancelled,3,44,53,Yes
RIDE008536,CUST7656,DR217,2025-10-19,21:34:00,Kolkata,Krishnan Street,Dora,Bike,7.28,14,99.9,13.99,85.91,Wallet,Cancelled,1,32,25,No
RIDE008537,CUST5378,DR357,2025-12-26,15:00:00,Kolkata,Manda Chowk,Trivedi Circle,Auto,3.01,106,63.15,0.84,62.31,Wallet,Cancelled,1,46,36,No
